BlotatoID,IntendedLocal,Platform,AccountId,Handle,Text,MediaUrls,TargetJSON,Status,Why
3939659,2026-09-25 08:30,twitter,21430,GentleMuse2026,"I sat down to record thinking I was maybe a few days into this.

Then I actually checked. I was way further along than I had given myself one single ounce of credit for, and I had spent the whole week feeling behind on something I was already...
https://payhip.com/b/9FE2U",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/506bafa2-ba92-4b71-ae06-cc73657a23cd.mp4,"{""targetType"":""twitter""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3939653,2026-09-25 10:00,instagram,45886,thegentlemuse2026,"She checks the whole yard, patch by patch.

Out in the grass in her pink harness, leash trailing behind her. Nose down for a stretch, then head up, then moving again. The dandelions are open. Part of the yard is in sun and part is in shade, and she walks through both.

Not much happens here. She goes slow and covers the ground she wants to cover, and at the end she stops and looks up at me.

Follow along for more of her. The rest is in the highlights.

#seniordog #chihuahua #dogsofinstagram #backyard #dandelions",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/048f834c-d9f8-4f70-8887-9eda58010f92.mp4,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3939658,2026-09-25 12:10,facebook,30840,The Gentle Muse ,"Math really said work smarter, and honestly it has a point.

Symmetry quietly doing the heavy lifting so nobody has to count the whole thing twice. I was not a math person in school, and facts like this are the reason I wish somebody had shown me this side of it.

Were you a math person, or absolutely not? 👇

Comment CONSIDER and I'll send you the weekly note. 1 thing worth noticing, every week, then back to your life.

https://consider-this.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/46fda242-6a84-45a4-bd42-4f28e7c437ae.mp4,"{""pageId"":""1086399221215093"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3939660,2026-09-25 12:20,youtube,36129,Amanda Kersh (Amanda Kersh | The Gentle Muse),"Math really said work smarter, and honestly it has a point. Symmetry quietly doing the heavy lifting so nobody has to count twice. Were you a math person, or absolutely not? 👇

https://payhip.com/b/9FE2U
#gentlemuse #shorts",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/53be24ff-3114-45d9-b7cd-d090702a519f.mp4,"{""title"":""Math really said work smarter, and honestly it has a point"",""targetType"":""youtube"",""privacyStatus"":""public"",""shouldNotifySubscribers"":false}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3939655,2026-09-25 18:00,tiktok,41488,thegentlemuse2026,"Bookmarking is not listening.

You saved 40 recommendations this year. You finished how many? Saving is not the same as finishing.

Pick the short one. Under an hour, free right now. Finish 1 thing today.

Full list is in my bio.

#LearnOnTikTok #audiobooks #readingtips",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/44dfb547-58ea-4d73-9d58-e3f0c464e779.jpeg,"{""targetType"":""tiktok"",""isYourBrand"":false,""disabledDuet"":false,""privacyLevel"":""PUBLIC_TO_EVERYONE"",""isAiGenerated"":false,""disabledStitch"":false,""disabledComments"":false,""isBrandedContent"":false}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4056330,2026-09-26 08:30,twitter,21430,GentleMuse2026,"59 pages, plain language, no account required. Written by someone who was 60 days in, not 10 years. You do not need to be 10 years ahead on AI. About 10 hours is enough.
https://payhip.com/b/9FE2U",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/2c22b9de-d427-4ea5-bc75-2b33de0a2f01.png,"{""targetType"":""twitter""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4056285,2026-09-26 12:10,facebook,30840,The Gentle Muse ,"5 books that are free forever. Not free for 30 days.

Meditations. As a Man Thinketh. The Richest Man in Babylon. Think and Grow Rich.

Public domain. No account, no waitlist, no card.

Full list is in my bio.

https://payhip.com/b/9FE2U",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/1d84a8ec-11bb-4504-b846-f41e09235acb.jpeg,"{""pageId"":""1086399221215093"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4056336,2026-09-27 08:30,twitter,21430,GentleMuse2026,"Can you actually eat healthy at Scooter's Coffee, or is everything just dessert wearing a breakfast costume?

I went through the menu so you do not have to. Some of it genuinely holds up. Some of it is cake and we all know it is cake. I am not...
https://payhip.com/b/9FE2U",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/33bb667a-1b2f-4571-aaa1-7ce8d5c82444.mp4,"{""targetType"":""twitter""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4056322,2026-09-27 12:10,facebook,30840,The Gentle Muse ,"Your sponge isn't sanitized after microwaving. Your towels aren't old, they're coated. 1 free email a week about the things in your home you've stopped noticing.

https://payhip.com/b/9FE2U",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/1fbfb282-6516-4486-b8d4-d87d41129a79.png,"{""pageId"":""1086399221215093"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4056369,2026-09-28 12:10,facebook,30840,The Gentle Muse ,"Every weird sleeping position gets a 3 second stare from me. Every single one.

Are you comfortable, or is this the one where I call somebody? There is no in between at 19.

She has never once been in distress. I have aged 4 years doing this.

Comment CESA and I'll send you the Thursday note.

https://consider-this.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/163e0021-3dca-4ca1-a264-31a175883285.mp4,"{""pageId"":""1086399221215093"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3970846,2026-09-28 12:20,youtube,36129,Amanda Kersh (Amanda Kersh | The Gentle Muse),"Nature looked at the design and added a few more.

Free Reset Guide: https://payhip.com/b/9FE2U

#gentlemuse #randomfacts #shorts",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/69c88c15-cb08-470b-8cc3-5bb61953b6f9.mp4,"{""title"":""Nature looked at the design and added a few more"",""targetType"":""youtube"",""privacyStatus"":""public"",""shouldNotifySubscribers"":false}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4056400,2026-09-28 18:00,instagram,45886,thegentlemuse2026,"10 books you can listen to for free while you fold laundry.

5 are free forever. No account, no card, no trial clock. The other 5 are free library borrows, and a library card is not a subscription. Nothing to cancel. You are never charged.

When a book has a waitlist on one app, check the other. They stock differently. That's how half my list stays free.

I'd rather you finish 2 than bookmark 50.

Comment PLAY and I'll send you the list.

#freeaudiobooks #library #gentlemuse #booktok",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/10d37b72-5d6c-4af6-aca9-fbfa2d1dc0cf.png,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3970853,2026-09-29 08:30,linkedin,20723,AMANDA KERSH,"Your lint screen is clean. The duct behind it isn't.

That's the part that actually catches fire, and it's the part almost nobody checks. Lint gets past the screen every single load, then packs into the 4 feet of hose behind the dryer where you can't see it.

Signs it's already happening: clothes take 2 cycles to dry, the dryer is hot to the touch, the laundry room smells warm in a way it didn't used to.

It's a 10 minute job, once a year.

Follow along for the rest of these. The weekly note is here. 1 overlooked thing in your home, then back to your life.

https://consider-this.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/15718ff8-487c-445b-baf4-e33ea02c588e.jpeg,"{""targetType"":""linkedin""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4056423,2026-09-29 18:00,instagram,45886,thegentlemuse2026,"5 things in your house that aren't doing what you think.

Your sponge isn't sanitized after you microwave it.
Your lint screen is clean, but the duct behind it isn't.
Your highest-rated furnace filter might be the wrong one for your house.
Your towels aren't old. They're coated.
Your pillow has an expiration date.

I write 1 of these a week. It's called Consider This. 1 overlooked thing in your home, what's actually going on, and whether it's worth 2 minutes of your time. No 40-step routine. No pressure to buy anything.

Comment CONSIDER and I'll send it to you.

And send this to whoever owns the sponge.

#homemaintenance #cleaningtips #gentlemuse #homehacks",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/10f87c1c-2a51-4263-abf5-9b60c9bfc614.png,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3709356,2026-09-30 10:00,instagram,45886,thegentlemuse2026,"Coming home to something that does not care how the day went, what got done, or what did not.

No follow up questions. No how was work. She just wants me back in the house and that is the entire performance review.

Comment CESA and I'll send you the Thursday note.

#gentlemuse #seniordog #chihuahua #dogmom #cesasgoldenyears",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/000820c0-3083-4dcb-9470-484e3350b8c6.mp4,"{""mediaType"":""reel"",""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3970867,2026-09-30 12:20,youtube,36129,Amanda Kersh (Amanda Kersh | The Gentle Muse),"I used to say I had no time to read. Then I counted the drive.

The drive, the dishes, the laundry, groceries. Almost 2 hours a day with my hands busy and my ears free.

I didn't add anything to my day. I stopped filling that time with scrolling.

Full list is in my bio.

https://payhip.com/b/9FE2U
#gentlemuse #shorts",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/798e6f63-11ae-45b8-822b-c53f825b40ff.jpeg,"{""title"":""I used to say I had no time to read"",""targetType"":""youtube"",""privacyStatus"":""public"",""shouldNotifySubscribers"":false}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3970818,2026-09-30 18:00,tiktok,41488,thegentlemuse2026,"Your body moves before your brain finishes the sentence.

Free Reset Guide: https://payhip.com/b/9FE2U

#LearnOnTikTok #randomfacts #shorts",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/5d5c9ae5-abfd-42f7-9d0e-c8a064c2470e.mp4,"{""targetType"":""tiktok"",""isYourBrand"":false,""disabledDuet"":false,""privacyLevel"":""PUBLIC_TO_EVERYONE"",""isAiGenerated"":false,""disabledStitch"":false,""disabledComments"":false,""isBrandedContent"":false}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4056426,2026-09-30 18:00,instagram,45886,thegentlemuse2026,"Today's issue went out this morning, and it's about the 1 question that saves you a month.

When AI won't do the thing, most people ask how to prompt it better. That's the wrong question. The right one is: is the model failing, or is the thing I'm pointing it at refusing to be driven?

Those need completely different fixes. I lost most of a month to not asking it. I searched all 383 interfaces on a platform to prove where the wall actually was, and the wall was a text box that won't accept typed input. The model was never the problem.

You do not need to be 10 years ahead on AI. About 10 hours is enough.

Comment TUESDAY and I'll add you.

#buildinpublic #aitools #gentlemuse #aiforbeginners",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/15d62d3f-dee0-4190-a333-3e3701656030.png,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3970845,2026-10-01 08:30,twitter,21430,GentleMuse2026,"Whatever they decide to do after 10 seconds is between them and the universe.

Follow along. The weekly note is here, and I say when something is not worth it.

https://consider-this.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/68c342c9-2d94-4903-b9f5-e414fb504e3e.mp4,"{""targetType"":""twitter""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3999037,2026-10-01 08:30,linkedin,20723,AMANDA KERSH,"Bookmarking is not listening.

You saved 40 recommendations this year. You finished how many? Saving is not the same as finishing.

Pick the short one. Under an hour, free right now. Finish 1 thing today. That is the whole assignment.

Follow along for more of these. The list of 10 is here, and it tells you where each one is free.

https://press-play.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/1b4cc33c-4550-42f5-8290-304677e56b47.jpeg,"{""targetType"":""linkedin""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3999032,2026-10-01 12:10,facebook,30840,The Gentle Muse ,"I refuse to spend more than 10 seconds on my brows.

Whatever they decide to do after that is between them and the universe. I used to stand at that mirror far longer than the result ever justified, and one day I just stopped. They are fine. Nobody has ever mentioned them.

How long do you actually give yours? 👇

Comment CONSIDER and I'll send you the weekly note. Honest recommendations, and I say when something is not worth it.

https://consider-this.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/7a1b99de-3fa7-4436-8c9d-5bdc162f8e9c.mp4,"{""pageId"":""1086399221215093"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3970831,2026-10-01 18:00,tiktok,41488,thegentlemuse2026,"Your body moves before your brain has finished the sentence.

It really does just say I will explain later, move. Every one of us has had that moment where you are already halfway across the room before you know why.

When has yours reacted before you did? 👇

#LearnOnTikTok",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/5f0819d3-6238-4bb1-b0bd-1bc453a15005.mp4,"{""targetType"":""tiktok"",""isYourBrand"":false,""disabledDuet"":false,""privacyLevel"":""PUBLIC_TO_EVERYONE"",""isAiGenerated"":false,""disabledStitch"":false,""disabledComments"":false,""isBrandedContent"":false}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3970852,2026-10-02 08:30,twitter,21430,GentleMuse2026,"I read 9 books last year without sitting down once.

Not a reading habit. A listening habit. Built for half attention.

5 free forever, 5 library borrows. Not 50 books. 10.

Follow along. The list is here.

https://press-play.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/740b4f51-d62d-442e-9748-d507b1a4cb30.jpeg,"{""targetType"":""twitter""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3970816,2026-10-02 10:00,instagram,45886,thegentlemuse2026,"Bookmarking is not listening.

You saved 40 recommendations this year. You finished how many? Saving is not the same as finishing.

Pick the short one. Under an hour, free right now. Finish 1 thing today.

Full list is in my bio.

#LearnOnTikTok #audiobooks #readingtips",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/563c580c-1c0d-40ce-b648-3df3446cd422.jpeg,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3970835,2026-10-02 12:10,facebook,30840,The Gentle Muse ,"She checks the whole yard, patch by patch.

Pink harness, leash trailing out behind her, nose down in the grass. The dandelions are open. Half the yard is in sun and half is in shade and she walks through both.

Nothing really happens here. She goes slow, covers the ground she wants to cover, and at the end she stops where the grass runs out and looks straight up at me.

Follow along for more of her.

https://consider-this.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/1b5cc731-e1f2-4248-b83b-3e640943067f.mp4,"{""pageId"":""1086399221215093"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3970827,2026-10-02 18:00,instagram,45886,thegentlemuse2026,"Start with number 2. It's under an hour.

As a Man Thinketh. Free right now, no card and no signup. You can finish it before the laundry dries.

1 finished book beats 10 saved ones. The list tells you where each one is free.

Full list is in my bio.

#LearnOnTikTok #audiobooks #freebooks",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/5e63f005-67d6-4d95-81f2-7326469db1e1.jpeg,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3970841,2026-10-02 18:00,tiktok,41488,thegentlemuse2026,"5 books that are free forever. Not free for 30 days.

Meditations. As a Man Thinketh. The Richest Man in Babylon. Think and Grow Rich.

Public domain. No account, no waitlist, no card.

Full list is in my bio.

#LearnOnTikTok #freebooks #publicdomain",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/661383d6-24bb-4284-b587-bd76a48d7218.jpeg,"{""targetType"":""tiktok"",""isYourBrand"":false,""disabledDuet"":false,""privacyLevel"":""PUBLIC_TO_EVERYONE"",""isAiGenerated"":false,""disabledStitch"":false,""disabledComments"":false,""isBrandedContent"":false}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3970836,2026-10-03 10:00,instagram,45886,thegentlemuse2026,"The personality everyone meets, and the one about 3 people ever get to see.

Free Reset Guide: https://payhip.com/b/9FE2U

#gentlemuse #reallife #shorts",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/60de233e-9fed-473b-aa7c-35232f45a881.mp4,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3970842,2026-10-03 12:10,facebook,30840,The Gentle Muse ,"I read 9 books last year without sitting down once.

Not a reading habit. A listening habit. None of it was extra time. The list is built for half attention.

5 free forever, 5 library borrows. Not 50 books. 10.

Comment PLAY and I'll send you the list. It tells you where each one is free.

https://press-play.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/6869d939-3575-4907-ab23-ece4b3af4cc1.jpeg,"{""pageId"":""1086399221215093"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3999034,2026-10-04 08:30,twitter,21430,GentleMuse2026,"Which explains how fast you can pull your hand off a hot pan.

Follow along for more of these. The weekly note is here.

https://consider-this.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/7aadf7a7-4559-4bf9-9583-45bb6a626209.mp4,"{""targetType"":""twitter""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3970851,2026-10-04 12:10,facebook,30840,The Gentle Muse ,"My 2 personalities. The one everyone meets, and the one about 3 people ever get to see. If you have met the second one, you are stuck with me now.

Which one do people get from you first? 👇

Comment CONSIDER and I'll send you the weekly note. 3 to 5 minutes, then back to your life.

https://consider-this.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/73dcf05b-c402-40cd-afc3-df46e97c8528.mp4,"{""pageId"":""1086399221215093"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3970863,2026-10-04 18:00,tiktok,41488,thegentlemuse2026,"Slow, steady, figuring it out as I go, and posting it before I know whether it worked.

That last part is the uncomfortable one. I am not 10 years ahead of anybody here. I am about 10 hours ahead, and it turns out that is enough to be useful.

#LearnOnTikTok #buildinpublic #softdiscipline #womeninbusiness #showup",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/74c42491-bbdb-4cec-8784-ac80eab9476a.mp4,"{""targetType"":""tiktok"",""isYourBrand"":false,""disabledDuet"":false,""privacyLevel"":""PUBLIC_TO_EVERYONE"",""isAiGenerated"":false,""disabledStitch"":false,""disabledComments"":false,""isBrandedContent"":false}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3999045,2026-10-05 08:30,twitter,21430,GentleMuse2026,"14k gold plated, mother-of-pearl clover, the kind of everyday polish that works with a t-shirt or a dress. From Target's jewelry counter.

Target partner, so I may earn rewards or commission at no extra cost to you.

https://club.target.com/s/amanda.20/_/sku/1004621500",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/85f08a7b-541e-4255-82bd-19c8a7b18bef.png,"{""targetType"":""twitter""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3999040,2026-10-05 10:00,instagram,45886,thegentlemuse2026,"She peed in my office and then looked me dead in the eye.

No guilt. No slinking off. She is 19 and somewhere around year 15 she decided the rules had stopped applying to her, and honestly she is right.

I got the towel. She watched me do it from her bed.

Here is the part nobody tells you about this age. Accidents are usually not defiance, and usually not the beginning of the end. Most of it comes down to bladder capacity, floor traction, and how far the door is. All 3 of those are things you can adjust.

I put what worked for us in a free 15 page guide.

Comment CESA and I'll send it over.

#seniordog #seniordogcare #chihuahua #dogsofinstagram",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/53013da5-1576-4cc7-9473-9de5457c676d.mp4,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3970864,2026-10-05 12:10,facebook,30840,The Gentle Muse ,"Your gut contains hundreds of millions of neurons.

So when people say trust your gut, there is genuinely more going on down there than we tend to give it credit for. I have overruled mine plenty of times and regretted it more often than not.

Do you actually trust yours? 👇

Comment CONSIDER and I'll send you the weekly note. 1 thing worth noticing, every week.

https://consider-this.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/775e3786-99ce-4bc6-b6a1-86723e063675.mp4,"{""pageId"":""1086399221215093"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3999102,2026-10-05 12:20,youtube,36129,Amanda Kersh (Amanda Kersh | The Gentle Muse),"5 books that are free forever. Not free for 30 days.

Meditations. As a Man Thinketh. The Richest Man in Babylon. Think and Grow Rich.

Public domain. No account, no waitlist, no card.

Full list is in my bio.

https://payhip.com/b/9FE2U
#gentlemuse #shorts",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/9dc1710b-deb5-4f65-8d63-7359f0e3bc81.jpeg,"{""title"":""5 books that are free forever"",""targetType"":""youtube"",""privacyStatus"":""public"",""shouldNotifySubscribers"":false}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3999042,2026-10-05 18:00,tiktok,41488,thegentlemuse2026,"The odds are far better than you would ever guess.

Free Reset Guide: https://payhip.com/b/9FE2U

#LearnOnTikTok #randomfacts #shorts",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/842dd45b-91b7-4599-82cb-9685430cb0cf.mp4,"{""targetType"":""tiktok"",""isYourBrand"":false,""disabledDuet"":false,""privacyLevel"":""PUBLIC_TO_EVERYONE"",""isAiGenerated"":false,""disabledStitch"":false,""disabledComments"":false,""isBrandedContent"":false}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3999101,2026-10-06 08:30,twitter,21430,GentleMuse2026,"No guru voice, no overnight success story. A real small business figuring out AI in real time, with the mistakes left in.

Follow along. The letter lands Tuesday mornings.

https://just-another-tuesday-gm.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/9d23f167-08ab-477f-a3ee-7980389950d6.png,"{""targetType"":""twitter""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3999117,2026-10-06 08:30,linkedin,20723,AMANDA KERSH,"I used to say I had no time to read. Then I counted the drive.

The drive, the dishes, the laundry, groceries. Almost 2 hours a day with my hands busy and my ears free.

I didn't add anything to my day. I stopped filling that time with scrolling.

Follow along for more of these. The list of 10 is here, and it tells you where each one is free.

https://press-play.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/2531ce1e-5f43-45aa-afb1-66c33eba272e.jpeg,"{""targetType"":""linkedin""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3970856,2026-10-06 10:00,instagram,45886,thegentlemuse2026,"POV: abundance does not always arrive looking glamorous.

Sometimes it is a rainy Friday, a dog groomer run, and choosing to make room for whatever comes next. I spent a long time waiting for it to show up looking like something. Mostly it shows up looking like an ordinary day I decided to say yes inside of.

What did yours look like this week? 👇",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/747e7777-3d48-4e47-8d70-60e425a77408.mp4,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3999043,2026-10-06 12:10,facebook,30840,The Gentle Muse ,"Start with number 2. It's under an hour.

As a Man Thinketh. Free right now, no card and no signup. You can finish it before the laundry dries.

1 finished book beats 10 saved ones.

Comment PLAY and I'll send you the list. It tells you where each one is free.

https://press-play.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/851784f7-c325-47ff-92f6-d9fda75cd195.jpeg,"{""pageId"":""1086399221215093"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3999066,2026-10-06 18:00,instagram,45886,thegentlemuse2026,"Your body moves before your brain finishes the sentence. It really does say I will explain later, move. When has yours reacted before you did? 👇

#gentlemuse #randomfacts #didyouknow #curiosity #letschat",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/8e323f07-1804-43c2-ae6c-21575030102b.mp4,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3999116,2026-10-07 08:30,twitter,21430,GentleMuse2026,"Shuffle a deck properly and you are almost certainly holding an order that has never existed before in history.

Nobody has ever held those cards in that sequence, and nobody ever will again.

Follow along. The weekly note is here.

https://consider-this.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/a4d83a6e-4f95-4807-a276-08142579d9cf.mp4,"{""targetType"":""twitter""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3999084,2026-10-07 10:00,instagram,45886,thegentlemuse2026,"Your gut contains hundreds of millions of neurons. So when people say trust your gut, there is genuinely more going on down there than we give it credit for. Do you actually trust yours? 👇

#gentlemuse #randomfacts #didyouknow #intuition #letschat",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/973e881f-dbae-4d3b-a4ce-8d215d3d2966.mp4,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3999056,2026-10-07 12:10,facebook,30840,The Gentle Muse ,"She has figured out that 1 sad face works on me.

She is 19. She sits just outside the kitchen, does not bark, does not scratch, just puts her chin down and looks up until something happens. It works roughly every time and both of us know it.

I am not going to pretend I do not know exactly what this is. I do it anyway.

If yours is in the senior years too, the 15 pages I wrote about keeping her comfortable are free. Plain words, comfort not medicine.

Comment CESA and I'll send them.

https://cesa-guide.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/53683681-f01d-4439-91d9-b51d7b2b3628.mp4,"{""pageId"":""1086399221215093"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3999125,2026-10-07 12:20,youtube,36129,Amanda Kersh (Amanda Kersh | The Gentle Muse),"My 2 personalities. The one everyone meets, and the one about 3 people ever get to see.

The first one is polite and gets things done. The second one is loud and a little unhinged and genuinely much more fun. If you have met the second one, congratulations, you are stuck with me now.

Which one do people get from you first? 👇

https://payhip.com/b/9FE2U
#gentlemuse #shorts",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/afa82548-339d-439f-bacb-369428e9332f.mp4,"{""title"":""My 2 personalities"",""targetType"":""youtube"",""privacyStatus"":""public"",""shouldNotifySubscribers"":false}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
